Iteration	Posterior	Likelihood	Prior	alpha[1]	alpha[2]	alpha[3]	diversification	lambda	mole_branch_rate_mean	mole_branch_rates[1]	mole_branch_rates[2]	mole_branch_rates[3]	mole_branch_rates[4]	mole_branch_rates[5]	mole_branch_rates[6]	mole_branch_rates[7]	mole_branch_rates[8]	mole_branch_rates[9]	mole_branch_rates[10]	mole_branch_rates[11]	mole_branch_rates[12]	mole_branch_rates[13]	mole_branch_rates[14]	mole_branch_rates[15]	mole_branch_rates[16]	mole_branch_rates[17]	mole_branch_rates[18]	mole_branch_rates[19]	mole_branch_rates[20]	mole_branch_rates[21]	mole_branch_rates[22]	mole_clock_rate_mean	mole_clock_rate_sd	mole_proportional_rates[1]	mole_proportional_rates[2]	mole_proportional_rates[3]	mole_relative_rates[1]	mole_relative_rates[2]	mole_relative_rates[3]	morph_branch_rates[1]	morph_branch_rates[2]	morph_branch_rates[3]	morph_branch_rates[4]	morph_branch_rates[5]	morph_branch_rates[6]	morph_branch_rates[7]	morph_branch_rates[8]	morph_branch_rates[9]	morph_branch_rates[10]	morph_branch_rates[11]	morph_branch_rates[12]	morph_branch_rates[13]	morph_branch_rates[14]	morph_branch_rates[15]	morph_branch_rates[16]	morph_branch_rates[17]	morph_branch_rates[18]	morph_branch_rates[19]	morph_branch_rates[20]	morph_branch_rates[21]	morph_branch_rates[22]	morph_clock_rate	morph_clock_rate_log	morph_site_rate_alpha	morph_site_rates[1]	morph_site_rates[2]	morph_site_rates[3]	morph_site_rates[4]	mu	num_sampled_ancestors	origin_time	psi	relext	t[1]	t[2]	TL
1100	-10877.19	-10873.72	-3.472929	0.201475	0.494054	0.883854	0.08498088	0.394175	0.002661299	0.00142702	0.00187916	0.00118309	0.00284571	0.00209144	0.00933307	0.00517333	0.00175851	0.00127152	0.00173572	0.00179098	0.00207875	0.00175954	0.000530166	0.00260096	0.00117779	0.00288027	0.00231956	0.00190199	0.0027175	0.00609509	0.00399741	0.00310787	0.6209531	0.630367	0.0871623	0.282471	1.8911	0.261487	0.847412	0.00619142	0.0081531	0.00513308	0.0123467	0.0090741	0.0404933	0.0224455	0.00762963	0.00551672	0.00753077	0.00777051	0.00901904	0.00763409	0.00230023	0.0112848	0.00511006	0.0124966	0.0100639	0.00825215	0.0117904	0.0264447	0.0173435	0.01154655	-4.461368	6.207714	0.545629	0.828146	1.08079	1.54544	0.3091941	0	97.95791	6.565255e-05	0.7844082	39.6466	52.4377	462.816
1110	-10879.16	-10874.84	-4.324818	0.208349	0.938664	0.687333	0.07109654	1.033406	0.002969747	0.0038404	0.00232805	0.000703796	0.0034412	0.00166007	0.0093356	0.00427201	0.00190739	0.00109966	0.00199878	0.00209557	0.00307191	0.00362283	0.000893991	0.000922983	0.00349141	0.000849638	0.00417305	0.00168254	0.00307331	0.0082327	0.00263753	0.002313951	0.6071779	0.61021	0.0977276	0.292063	1.83063	0.293183	0.876188	0.011537	0.00699374	0.00211429	0.0103378	0.00498705	0.0280452	0.0128336	0.00573003	0.00330351	0.00600459	0.00629534	0.00922839	0.0108834	0.00268566	0.00277275	0.0104886	0.00255241	0.0125364	0.00505456	0.0092326	0.024732	0.00792345	0.008921473	-4.719294	8.582388	0.605487	0.858585	1.07534	1.46059	0.9623097	0	94.68324	6.955139e-05	0.9312018	39.6466	52.4377	412.7258
1120	-10878.98	-10879.15	0.163641	0.20026	1.17136	0.74825	0.05215899	0.9356418	0.002542925	0.00236568	0.00158019	0.000883812	0.00334553	0.00199777	0.00878277	0.00254015	0.00205407	0.000997212	0.00199878	0.00214112	0.00608776	0.00247049	0.00119062	0.00145372	0.0026792	0.000873331	0.00134151	0.00221667	0.000545341	0.00525706	0.00314157	0.00253061	0.6740298	0.599637	0.0974301	0.302933	1.79891	0.29229	0.9088	0.00796777	0.00532218	0.00297674	0.011268	0.00672865	0.029581	0.0085554	0.00691825	0.00335868	0.00673205	0.00721146	0.020504	0.00832078	0.00401011	0.00489623	0.00902374	0.00294144	0.0045183	0.00746591	0.00183675	0.0177062	0.010581	0.008564759	-4.760099	0.6564047	0.064912	0.342213	0.907576	2.6853	0.8834828	0	93.07535	3.061721e-05	0.9442533	40.2721	52.4377	420.6257
1130	-10881.31	-10886.47	5.169323	0.257881	0.853537	1.1209	0.08898258	1.987283	0.002626905	0.00275784	0.00203276	0.000629101	0.00307776	0.00235659	0.00931193	0.00237139	0.00181495	0.00114139	0.00221237	0.00161459	0.00280666	0.00189086	0.00149669	0.00222569	0.00175989	0.00257494	0.00294636	0.0024345	0.00104232	0.00637901	0.00291428	0.00253061	0.6435736	0.576692	0.121027	0.30228	1.73008	0.363082	0.906841	0.0146054	0.0107655	0.00333171	0.0162998	0.0124805	0.0493158	0.0125588	0.00961195	0.00604478	0.0117167	0.00855083	0.014864	0.010014	0.00792646	0.0117872	0.00932036	0.0136369	0.0156039	0.0128931	0.00552013	0.0337831	0.015434	0.01391204	-4.275001	7.473193	0.580711	0.846355	1.07785	1.49508	1.898301	0	95.76333	2.435407e-05	0.955224	37.3728	52.4377	379.8988
1140	-10882.25	-10883.48	1.235907	0.24389	0.721408	0.952463	0.09529493	0.7350845	0.002468261	0.0012361	0.00331053	0.00136328	0.00317828	0.00277673	0.00789055	0.00313803	0.00196892	0.00123604	0.00252734	0.00213983	0.0011986	0.000717869	0.00107616	0.00170024	0.00235783	0.00372266	0.00397755	0.0019263	0.00168275	0.00245604	0.00272012	0.002628698	0.6781253	0.622258	0.0900612	0.28768	1.86678	0.270183	0.863041	0.00369679	0.0099008	0.00407717	0.00950529	0.00830438	0.0235983	0.0093849	0.00588845	0.00369662	0.00755851	0.00639959	0.00358465	0.00214693	0.00321847	0.00508491	0.00705156	0.0111334	0.0118957	0.00576098	0.00503261	0.00734529	0.00813505	0.007381828	-4.908734	7.473193	0.580711	0.846355	1.07785	1.49508	0.6397895	0	96.01532	5.927553e-05	0.8703619	46.8685	52.4377	427.5879
1150	-10879.94	-10880.21	0.2715796	0.260436	0.726701	1.07566	0.09197942	0.501699	0.002889549	0.00323546	0.0032864	0.000945451	0.00250619	0.00245994	0.00798493	0.00269334	0.00186457	0.00152272	0.00242386	0.0021304	0.00127014	0.00104549	0.00196343	0.00136139	0.00284255	0.00655029	0.002106	0.00172252	0.00210996	0.00470279	0.00684227	0.002628698	0.5020783	0.62554	0.0900509	0.284409	1.87662	0.270153	0.853228	0.0027116	0.00275429	0.000792371	0.00210041	0.00206164	0.00669207	0.00225726	0.00156268	0.00127617	0.00203141	0.00178546	0.00106449	0.000876215	0.00164553	0.00114096	0.00238231	0.00548972	0.00176501	0.00144362	0.00176833	0.00394135	0.00573443	0.002421697	-6.023287	0.2353789	0.00149892	0.0563533	0.469621	3.47253	0.4097195	0	99.83912	3.803739e-05	0.8166641	46.8685	52.4377	397.2525
1160	-10878.08	-10885.58	7.500751	0.239605	0.894151	0.739643	0.09345462	1.634498	0.002531707	0.00173401	0.00274824	0.00104137	0.00235815	0.00312871	0.00798493	0.00241255	0.00225846	0.00139165	0.00216366	0.00247959	0.00222737	0.00309992	0.00196343	0.00359742	0.00405839	0.00150172	0.000953594	0.00218452	0.00210996	0.00254708	0.00175282	0.002860411	0.4756603	0.673383	0.079756	0.246861	2.02015	0.239268	0.740584	0.0413934	0.0656045	0.0248592	0.0562925	0.074687	0.190612	0.0575912	0.0539129	0.0332208	0.0516498	0.0591916	0.0531707	0.0739997	0.0468699	0.0858758	0.0968799	0.0358483	0.0227637	0.0521478	0.0503678	0.0608026	0.0418425	0.06043562	-2.806177	0.2638583	0.00282151	0.076865	0.529814	3.3905	1.541044	0	91.73062	3.124488e-05	0.9428237	46.8685	52.4377	419.9438
1170	-10877.03	-10879.16	2.137346	0.236127	0.555138	0.905172	0.09703214	0.3953177	0.002858675	0.00181074	0.00254145	0.00147882	0.00170468	0.00272928	0.00638928	0.0033675	0.00242257	0.00150502	0.00235978	0.00323367	0.00222737	0.0015198	0.00223142	0.00282532	0.00173851	0.00151459	0.00351605	0.00213115	0.00771893	0.00473652	0.0031884	0.002992286	0.4395225	0.646778	0.0905427	0.262679	1.94033	0.271628	0.788038	0.480841	0.674881	0.392699	0.452677	0.724757	1.69667	0.894238	0.643312	0.399658	0.626637	0.858699	0.591477	0.403581	0.592553	0.750261	0.461661	0.402198	0.933685	0.565926	2.04976	1.25778	0.846676	0.7591192	-0.2755964	0.1844724	0.000297027	0.0253252	0.341936	3.63244	0.2982856	0	89.23863	7.3308e-05	0.7545464	38.3646	52.4377	408.6827
1180	-10879.96	-10877.95	-2.007298	0.207768	0.478157	0.881048	0.1056305	0.2320146	0.002965497	0.00731024	0.00224678	0.000521214	0.00253508	0.00275729	0.00512823	0.00253794	0.00196937	0.00128924	0.0018169	0.0023079	0.00469494	0.00147371	0.00466314	0.00278643	0.00370989	0.00264556	0.00163702	0.0020974	0.00337305	0.00574211	0.0019975	0.002766651	0.5281393	0.649787	0.0801454	0.270068	1.94936	0.240436	0.810204	0.789427	0.242627	0.0562855	0.273761	0.297758	0.553794	0.27407	0.212671	0.139224	0.196205	0.249229	0.507002	0.159145	0.503568	0.300904	0.400628	0.285692	0.176781	0.226497	0.364253	0.620085	0.215708	0.3202416	-1.13868	0.2090093	0.000715316	0.0391293	0.406759	3.5534	0.1263841	0	98.96322	1.866494e-05	0.5447249	35.5564	52.4377	452.0152
1190	-10880	-10886.34	6.332438	0.222335	0.760906	0.766527	0.1056305	0.8560149	0.002681946	0.00167409	0.00239955	0.00205897	0.0024752	0.00302387	0.00561238	0.00256702	0.00206355	0.00159224	0.00187307	0.00230331	0.00639169	0.00180798	0.00251458	0.00252736	0.00364188	0.00228565	0.00226997	0.00193908	0.00419557	0.00208987	0.00169592	0.002535722	0.423287	0.646959	0.081446	0.271595	1.94088	0.244338	0.814786	0.00965011	0.0138319	0.0118687	0.014268	0.0174308	0.032352	0.0147973	0.0118951	0.00917834	0.0107971	0.0132772	0.0368443	0.0104219	0.0144951	0.0145687	0.0209933	0.0131754	0.013085	0.0111776	0.024185	0.0120469	0.00977599	0.01545982	-4.169511	4.225592	0.466341	0.782666	1.0843	1.66669	0.7503844	0	89.04933	3.897094e-05	0.876602	40.2194	52.4377	465.0678
1200	-10876.89	-10882.43	5.540305	0.219427	0.857564	0.756657	0.07867886	0.7042316	0.002364477	0.0018561	0.00251939	0.00119638	0.00172025	0.00245896	0.00546003	0.00196731	0.00173944	0.00123345	0.0017956	0.0017621	0.00182863	0.00301854	0.00244058	0.0019002	0.00222663	0.00177468	0.00226997	0.00151683	0.00404703	0.00569976	0.00158664	0.002368487	0.5372941	0.616222	0.0843173	0.299461	1.84867	0.252952	0.898382	0.00395304	0.00536568	0.00254799	0.00366373	0.005237	0.0116285	0.00418988	0.00370458	0.00262694	0.00382418	0.00375285	0.00389453	0.00642877	0.00519785	0.00404697	0.00474219	0.00377963	0.00483449	0.00323048	0.00861919	0.0121391	0.00337917	0.005035765	-5.29119	8.556763	0.604964	0.858332	1.07539	1.46131	0.6255527	0	89.60616	6.506216e-06	0.888277	43.326	52.4377	502.5591
1210	-10868.26	-10882.97	14.70815	0.284447	0.977138	1.08418	0.06041869	1.347559	0.002148855	0.0018561	0.00170017	0.00195385	0.00183853	0.00245896	0.00584437	0.00232935	0.00245665	0.00123771	0.00221796	0.00135824	0.00153432	0.00227141	0.00203186	0.00178438	0.00214893	0.00202458	0.00153694	0.0029371	0.00242613	0.00242243	0.000904829	0.001947294	0.3896035	0.626272	0.0947441	0.278984	1.87882	0.284232	0.836952	0.00751525	0.0068839	0.00791107	0.00744411	0.00995624	0.0236636	0.00943144	0.00994686	0.00501143	0.00898043	0.00549946	0.00621241	0.00919686	0.00822693	0.00722489	0.00870094	0.00819742	0.00622301	0.0118922	0.00982331	0.0098083	0.00366361	0.008700622	-4.744361	8.556763	0.604964	0.858332	1.07539	1.46131	1.28714	0	88.81322	1.214972e-05	0.9551643	39.3251	52.186	446.2635
1220	-10881.93	-10880.06	-1.868633	0.268952	0.388542	1.15219	0.06336467	1.052716	0.002611939	0.00260504	0.00208734	0.00103768	0.00196542	0.00289816	0.00426097	0.0021062	0.00218144	0.00114892	0.00265492	0.00148709	0.00604086	0.00100156	0.003242	0.006132	0.00418032	0.00209956	0.000675631	0.0030689	0.00275693	0.00306278	0.00076895	0.002206811	0.4521747	0.60217	0.086413	0.311417	1.80651	0.259239	0.93425	0.00881182	0.00706066	0.00351007	0.00664826	0.00980335	0.0144132	0.00712445	0.00737895	0.00388633	0.00898054	0.00503024	0.0204339	0.0033879	0.0109664	0.0207422	0.0141404	0.00710199	0.0022854	0.0103809	0.00932562	0.0103602	0.00260106	0.008835169	-4.729015	5.327735	0.515145	0.811412	1.08269	1.59075	0.9893512	0	89.98346	2.397389e-05	0.9398084	43.2497	52.186	453.0914
1230	-10878.83	-10883.87	5.035918	0.212998	0.597144	0.783741	0.06097395	0.3971756	0.002319487	0.00300974	0.00209832	0.0013651	0.00169608	0.00299087	0.00411107	0.00174597	0.00203575	0.000988855	0.00195708	0.00126461	0.00296973	0.00123399	0.00341466	0.00141645	0.00418032	0.00169954	0.00267665	0.00235255	0.00444436	0.0020957	0.00128132	0.002436654	0.3828425	0.673414	0.0880597	0.238526	2.02024	0.264179	0.715579	0.00981119	0.00684011	0.00444998	0.00552891	0.00974966	0.0134013	0.00569153	0.00663615	0.00322348	0.00637971	0.00412239	0.00968077	0.00402258	0.0111311	0.00461734	0.0136271	0.00554019	0.00872536	0.00766886	0.0144878	0.0068316	0.00417686	0.007561088	-4.88474	2.597897	0.355546	0.706517	1.07966	1.85828	0.3362016	0	95.90985	4.385619e-05	0.8464811	42.6203	52.186	589.6778
1240	-10874.1	-10880.26	6.158889	0.245596	0.734185	1.0769	0.05620031	0.6204062	0.002170913	0.00236549	0.00171226	0.00115206	0.00134001	0.00213662	0.00462634	0.00235535	0.00248227	0.000950242	0.00243234	0.00121357	0.00473306	0.00167681	0.00228909	0.00322656	0.00272122	0.00184217	0.00119306	0.00252823	0.000950163	0.00236556	0.00146763	0.002467776	0.4121861	0.647504	0.0825601	0.269936	1.94251	0.24768	0.809808	0.0217109	0.0157154	0.0105738	0.0122989	0.0196103	0.0424614	0.0216178	0.0227828	0.0087215	0.0223245	0.0111383	0.0434409	0.0153901	0.0210097	0.029614	0.0249759	0.0169078	0.0109501	0.0232046	0.00872077	0.0217116	0.0134702	0.01992505	-3.915777	0.4401601	0.0229086	0.211069	0.771323	2.9947	0.5642059	0	91.28752	5.100584e-05	0.9094137	39.6723	52.186	548.9022
1250	-10883.27	-10886.11	2.834706	0.182806	0.632013	0.758275	0.05184418	1.081256	0.002295179	0.00143428	0.00114256	0.00115206	0.00236962	0.00317767	0.00493157	0.0024527	0.00255623	0.0010292	0.00209574	0.00147275	0.00245258	0.00159169	0.0033788	0.00338132	0.00154737	0.00166256	0.00302372	0.00486743	0.00161553	0.00147704	0.0016815	0.002467776	0.4906093	0.649883	0.0765205	0.273596	1.94965	0.229562	0.820789	0.00232744	0.00185406	0.00186947	0.00384523	0.00515648	0.00800257	0.00398006	0.00414805	0.00167011	0.00340081	0.00238987	0.00397985	0.00258288	0.00548286	0.00548695	0.00251095	0.00269787	0.00490665	0.00789849	0.00262156	0.00239683	0.0027286	0.003724438	-5.592839	1.441789	0.216188	0.578571	1.04681	2.15843	1.029412	0	98.67563	0.0001557852	0.9520519	39.6723	52.186	541.4908
1260	-10872.44	-10875.28	2.844947	0.206336	0.503742	0.773041	0.04770882	0.7852054	0.002465163	0.00226946	0.00163264	0.000999633	0.00218588	0.00284979	0.00705443	0.00233041	0.00226678	0.00133491	0.00256258	0.00144971	0.00214632	0.00159169	0.0031015	0.00334231	0.00293158	0.00145387	0.0032295	0.00326082	0.00133781	0.00320621	0.00169573	0.002280889	0.4578125	0.652823	0.0897343	0.257443	1.95847	0.269203	0.772329	0.00646913	0.00465385	0.00284946	0.00623086	0.00812335	0.0201087	0.00664287	0.00646148	0.00380516	0.00730466	0.0041324	0.00611811	0.00453714	0.00884085	0.00952729	0.00835651	0.00414427	0.00920571	0.009295	0.00381345	0.00913934	0.0048337	0.007026968	-4.958	5.145423	0.508008	0.807363	1.08304	1.60159	0.7374966	0	88.18102	0.0001567366	0.9392403	37.7598	52.186	521.7243
1270	-10891.94	-10891.08	-0.8587418	0.178346	1.0399	0.874405	0.07692847	0.2584567	0.002497796	0.00201456	0.00164637	0.000952206	0.00179743	0.00237856	0.00753237	0.0035227	0.00205122	0.0013344	0.00251581	0.0016471	0.00236519	0.00315403	0.0028401	0.00124226	0.00305104	0.000844842	0.00189086	0.00391696	0.00136341	0.00386559	0.0030245	0.002280889	0.5123827	0.688777	0.0765235	0.234699	2.06633	0.22957	0.704097	0.00719969	0.00588384	0.00340302	0.00642372	0.00850056	0.0269194	0.0125895	0.00733069	0.00476891	0.00899107	0.00588645	0.0084528	0.011272	0.01015	0.00443964	0.0109039	0.00301932	0.00675762	0.0139985	0.0048726	0.013815	0.010809	0.008926696	-4.718709	4.525445	0.481088	0.791621	1.08401	1.64328	0.1815282	0	89.2407	3.855437e-05	0.7023545	42.8844	52.186	474.5697
1280	-10872.35	-10873.69	1.334525	0.211056	0.585415	0.999054	0.07692847	0.4567773	0.002531538	0.00204584	0.00181583	0.00116641	0.00216916	0.00181014	0.00772681	0.00250453	0.00251326	0.00110157	0.00271767	0.00151756	0.00499199	0.00192387	0.00206885	0.0018871	0.00142558	0.000612048	0.00551585	0.00321617	0.00224065	0.00328917	0.00143376	0.002459933	0.4925699	0.650626	0.0801841	0.26919	1.95188	0.240552	0.80757	0.00745303	0.00661509	0.00424925	0.00790228	0.00659434	0.0281489	0.00912402	0.00915585	0.00401303	0.00990051	0.0055285	0.0181859	0.00700869	0.00753685	0.00687472	0.00519339	0.0022297	0.0200943	0.0117165	0.0081627	0.0119825	0.00522321	0.009222419	-4.686118	2.129169	0.308221	0.668082	1.07291	1.95079	0.3798489	0	92.32169	3.346564e-05	0.8315843	41.8668	52.186	480.6509
1290	-10879.28	-10881.7	2.415768	0.265679	0.34885	0.776584	0.0719275	0.7907123	0.002821113	0.00321836	0.0014901	0.00158434	0.00312116	0.00321262	0.00786343	0.00274425	0.00247643	0.0011437	0.00222282	0.00208736	0.00602731	0.00141303	0.00275336	0.00503883	0.00168976	0.00197453	0.00261291	0.00304446	0.0016911	0.00380363	0.000850969	0.003300107	0.6095459	0.637344	0.0825589	0.280097	1.91203	0.247677	0.840291	0.00767063	0.00355149	0.00377612	0.00743896	0.00765693	0.0187417	0.00654062	0.00590232	0.0027259	0.00529786	0.00497501	0.0143655	0.00336782	0.00656235	0.0120095	0.00402736	0.0047061	0.0062276	0.00725616	0.00403057	0.00906556	0.0020282	0.006723826	-5.002098	3.74005	0.439486	0.765711	1.08434	1.71046	0.7187848	0	90.99308	4.645256e-05	0.9090346	41.2749	52.186	436.1366
1300	-10876.67	-10875.87	-0.8018165	0.198714	0.485278	0.981232	0.07403682	0.8139004	0.002812167	0.00185684	0.00129498	0.00114221	0.00150929	0.00217489	0.00644569	0.00255816	0.00259212	0.001298	0.00221257	0.0009995	0.00275438	0.00456058	0.00287108	0.00130565	0.00371067	0.00436416	0.00438082	0.00396238	0.00150171	0.0067219	0.0016501	0.002727714	0.5957708	0.616706	0.0884911	0.294803	1.85012	0.265473	0.884409	0.00443966	0.00309626	0.002731	0.00360868	0.00520012	0.0154115	0.00611649	0.00619769	0.00310348	0.00529021	0.00238978	0.00658566	0.0109043	0.00686468	0.00312178	0.00887213	0.0104346	0.0104744	0.00947396	0.00359055	0.0160719	0.00394534	0.006723826	-5.002098	3.74005	0.439486	0.765711	1.08434	1.71046	0.7398636	0	98.00356	4.216638e-05	0.9090346	46.0579	52.186	489.229
1310	-10866.72	-10878	11.27594	0.226074	0.588186	0.830957	0.08233089	0.7740923	0.002098075	0.00268141	0.00182303	0.00135206	0.00178832	0.00251033	0.00460692	0.00246165	0.00278384	0.000910485	0.00196933	0.00128423	0.00104372	0.0022986	0.00357589	0.00162172	0.00139549	0.00181116	0.00251438	0.00239421	0.00142311	0.00207443	0.00183335	0.002195142	0.4174048	0.630966	0.0925353	0.276498	1.8929	0.277606	0.829495	0.0111712	0.00759504	0.00563288	0.00745042	0.0104584	0.0191931	0.0102556	0.0115979	0.00379322	0.00820453	0.00535028	0.0043483	0.00957633	0.0148977	0.00675632	0.00581382	0.00754557	0.0104753	0.00997466	0.00592891	0.00864237	0.007638	0.008740903	-4.739742	7.940002	0.591705	0.851844	1.07678	1.47967	0.6917614	0	99.71144	5.875153e-05	0.893642	46.9774	52.186	480.0539
1320	-10854.06	-10870.85	16.78742	0.208256	0.520897	0.862008	0.05136869	1.790558	0.002210653	0.0018698	0.00219543	0.00118381	0.00222065	0.00251033	0.00304559	0.00240599	0.00267474	0.00142371	0.00190693	0.00154611	0.00198247	0.0024672	0.0035766	0.00202252	0.00137596	0.00302972	0.0016499	0.00239421	0.00283711	0.00218889	0.00212668	0.002163046	0.3483707	0.637919	0.0849947	0.277087	1.91376	0.254984	0.83126	0.00651663	0.00765151	0.00412581	0.00773942	0.00874901	0.0106145	0.00838536	0.009322	0.00496193	0.00664605	0.00538851	0.00690933	0.0085987	0.0124652	0.00704891	0.00479552	0.0105592	0.00575025	0.00834432	0.00988792	0.00762872	0.00741191	0.007704576	-4.865941	7.940002	0.591705	0.851844	1.07678	1.47967	1.739189	0	98.32755	2.172289e-05	0.9713114	43.6291	52.186	512.4175
1330	-10864.37	-10884.16	19.78831	0.233769	0.458189	0.755724	0.05801452	2.739107	0.002161512	0.00324607	0.00187626	0.00140001	0.00227687	0.00313506	0.00359796	0.00254567	0.00244628	0.00122618	0.00190541	0.00162095	0.00205927	0.00201251	0.00205591	0.00119172	0.00175786	0.00243025	0.0016499	0.00366731	0.00175237	0.00218889	0.00151057	0.002163046	0.314204	0.59201	0.100284	0.307706	1.77603	0.300851	0.923118	0.024663	0.0142554	0.010637	0.0172992	0.0238195	0.0273366	0.0193415	0.0185863	0.00931625	0.0144769	0.0123157	0.0156459	0.0152906	0.0156204	0.00905441	0.0133559	0.0184646	0.0125356	0.0278634	0.0133141	0.0166307	0.011477	0.01642272	-4.10909	2.500254	0.346481	0.699474	1.07863	1.87542	2.681093	0	97.44463	2.783535e-05	0.9788199	47.1661	52.186	413.219
1340	-10861.58	-10878.38	16.79864	0.237107	0.604334	0.919514	0.04584754	4.073085	0.002269274	0.00293323	0.00180944	0.00136526	0.00261874	0.0033279	0.00327943	0.002632	0.00216831	0.0013383	0.00209295	0.00174338	0.00208514	0.00327924	0.00205591	0.00183518	0.00140815	0.00335756	0.00171532	0.00297234	0.00232224	0.00218889	0.00139512	0.002123549	0.2730547	0.589587	0.107863	0.30255	1.76876	0.323588	0.907651	0.00894755	0.00551952	0.00416461	0.00798823	0.0101515	0.0100036	0.0080287	0.00661423	0.00408237	0.00638435	0.00531803	0.00636053	0.010003	0.00627139	0.00559807	0.00429542	0.0102419	0.00523245	0.00906687	0.0070838	0.00667701	0.00425568	0.006922222	-4.973019	6.784812	0.562703	0.837143	1.07946	1.5207	4.027238	0	100.1001	3.45914e-05	0.9887438	39.4049	52.186	453.4132
1350	-10873.61	-10883.05	9.431533	0.250063	1.10253	1.12015	0.04602809	4.089125	0.002575096	0.00213902	0.00247581	0.00114107	0.0025664	0.00277507	0.00288443	0.00284487	0.00253893	0.0010256	0.00272718	0.00215271	0.00224312	0.0043347	0.00213156	0.0039486	0.00151882	0.0035569	0.0019496	0.00243786	0.00268404	0.00199235	0.00458348	0.00250675	0.3885299	0.621287	0.084057	0.294656	1.86386	0.252171	0.883967	0.0114419	0.0132435	0.00610375	0.0137281	0.0148443	0.0154293	0.0152177	0.0135812	0.00548609	0.0145881	0.0115152	0.0119988	0.023187	0.011402	0.0211217	0.00812438	0.0190264	0.0104287	0.0130405	0.0143573	0.0106574	0.0245178	0.01377459	-4.28493	4.813133	0.494126	0.799341	1.08361	1.62292	4.043097	0	89.97679	1.134582e-05	0.9887438	44.3854	52.186	462.6984
1360	-10862.99	-10876.65	13.66062	0.229725	0.868422	0.868294	0.05306982	6.213926	0.00266036	0.00213902	0.00231377	0.00190503	0.0025664	0.00261522	0.00241904	0.00405475	0.00253893	0.00130202	0.00223322	0.00228932	0.00297006	0.00392355	0.00213156	0.00322161	0.00203204	0.003149	0.00260096	0.00231533	0.00323125	0.00199235	0.00458348	0.002647626	0.3329173	0.621655	0.0867875	0.291558	1.86496	0.260363	0.874674	0.00663329	0.0071752	0.00590768	0.00795862	0.00811002	0.00750165	0.0125741	0.00787346	0.00403769	0.00692542	0.00709939	0.00921043	0.0121673	0.00661016	0.00999049	0.00630153	0.00976533	0.00806581	0.00718003	0.0100204	0.00617846	0.0142138	0.008250008	-4.797541	4.909018	0.498254	0.801747	1.08346	1.61654	6.160856	0	91.54575	2.071154e-05	0.9914595	34.6615	52.186	448.6917
1370	-10880.93	-10887.19	6.258879	0.24618	0.556596	1.06969	0.03529242	4.132377	0.002658579	0.00207964	0.00231377	0.00165488	0.00252341	0.00307519	0.00347276	0.00491326	0.00246734	0.00153392	0.00219051	0.00299462	0.00217907	0.00388342	0.00181338	0.00104452	0.00504627	0.00388683	0.00271165	0.00272539	0.00148928	0.00314588	0.00134373	0.002647626	0.4584979	0.60937	0.0885173	0.302112	1.82811	0.265552	0.906337	0.00951138	0.0105822	0.0075687	0.011541	0.0140646	0.0158829	0.0224711	0.0112845	0.00701549	0.0100184	0.0136961	0.00996612	0.0177611	0.00829361	0.00477718	0.0230795	0.0177767	0.0124019	0.0124648	0.00681134	0.0143879	0.00614562	0.01215919	-4.40967	7.891826	0.590611	0.851302	1.07689	1.4812	4.097085	0	95.82228	6.522826e-06	0.9914595	43.0676	52.186	452.7394
1380	-10866.65	-10880.22	13.56851	0.243726	0.578812	0.896511	0.04182583	4.897372	0.002396032	0.0014415	0.00239711	0.00171373	0.00264136	0.00255786	0.00321775	0.00320043	0.00236823	0.00142113	0.00246916	0.00206914	0.00169025	0.00223113	0.00153316	0.00371059	0.00302821	0.00312214	0.00242855	0.00195197	0.00404875	0.00128129	0.00218926	0.002330159	0.3543263	0.60732	0.0937242	0.298956	1.82196	0.281173	0.896867	0.00340664	0.00566498	0.00404998	0.0062422	0.00604486	0.00760435	0.00756342	0.00559673	0.00335848	0.00583525	0.0048899	0.00399449	0.00527271	0.00362324	0.00876905	0.00715642	0.00737841	0.00573927	0.00461298	0.0095682	0.00302802	0.00517378	0.005662425	-5.173903	2.040482	0.29806	0.659251	1.07097	1.97172	4.855546	0	95.06585	5.621439e-06	0.9914595	39.1271	52.186	466.6422
1390	-10871.84	-10882.26	10.41762	0.235147	0.967827	0.799327	0.03862052	4.522064	0.002484852	0.00107943	0.00251919	0.00171373	0.00247088	0.00255786	0.00524449	0.00474999	0.00285906	0.00133323	0.00246916	0.00188461	0.00142358	0.00279711	0.00153316	0.00166382	0.00207712	0.00251908	0.00263858	0.00259125	0.00345748	0.00363404	0.00144989	0.002330159	0.3543263	0.620559	0.0972524	0.282189	1.86168	0.291757	0.846567	0.00504648	0.0117776	0.00801194	0.0115517	0.0119583	0.0245187	0.0222069	0.0133665	0.00623303	0.0115437	0.00881082	0.00665542	0.0130769	0.00716772	0.00777859	0.00971083	0.011777	0.0123357	0.0121144	0.0161642	0.0169896	0.00677842	0.01161702	-4.455284	6.482286	0.554003	0.832591	1.08016	1.53325	4.483443	0	97.45435	9.004739e-06	0.9914595	41.2551	52.186	413.4166
